time,spo2_pct,pulse_bpm
2025-11-20T04:10:00Z,100.0,100.0
2025-11-21T08:12:00Z,98.0,99.0
2025-11-21T12:07:00Z,97.0,100.0
2025-11-21T15:00:00Z,100.0,80.0
2025-11-21T16:00:00Z,99.5,71.0
2025-11-21T17:47:00Z,100.0,75.0
2025-11-21T18:18:00Z,97.5,72.5
2025-11-21T20:32:00Z,98.0,66.0
2025-11-21T21:02:00Z,99.5,77.5
2025-11-21T22:48:00Z,99.0,90.0
2025-11-22T07:27:00Z,100.0,96.0
2025-11-22T08:07:00Z,99.5,88.5
2025-11-23T00:30:00Z,99.0,95.0
2025-11-23T03:03:00Z,100.0,93.0
2025-11-23T08:02:00Z,98.0,94.0
2025-11-23T13:02:00Z,97.5,82.0
2025-11-23T14:03:00Z,99.0,81.5
2025-11-23T16:31:00Z,97.0,68.0
2025-11-23T17:01:00Z,100.0,73.0
2025-11-23T18:02:00Z,100.0,86.0
2025-11-23T19:01:00Z,99.5,78.5
2025-11-23T20:05:00Z,98.5,86.0
2025-11-24T01:19:00Z,99.0,103.0
2025-11-24T11:43:00Z,99.0,86.0
2025-11-24T12:13:00Z,97.5,82.0
2025-11-24T14:20:00Z,99.0,75.0
2025-11-24T14:50:00Z,99.0,81.0
2025-11-24T15:20:00Z,99.5,77.0
2025-11-24T16:20:00Z,98.0,75.5
2025-11-24T17:34:00Z,98.0,71.0
2025-11-24T18:39:00Z,100.0,80.0
2025-11-24T19:09:00Z,99.0,75.0
2025-11-24T20:20:00Z,100.0,74.0
2025-11-24T22:05:00Z,97.0,107.0
2025-11-25T00:05:00Z,99.0,101.0
2025-11-25T02:49:00Z,99.0,93.0
2025-11-25T04:29:00Z,98.0,91.0
2025-11-25T05:37:00Z,97.0,104.0
2025-11-25T06:57:00Z,99.0,98.0
2025-11-25T08:39:00Z,100.0,103.0
2025-11-25T09:12:00Z,96.0,92.0
2025-11-26T11:19:00Z,98.0,84.0
2025-11-26T12:09:00Z,98.0,72.0
2025-11-26T12:40:00Z,98.0,81.0
2025-11-26T13:11:00Z,100.0,88.0
2025-11-26T14:22:00Z,93.0,85.0
2025-11-26T15:17:00Z,98.5,75.5
2025-11-26T16:18:00Z,98.0,66.5
2025-11-26T17:57:00Z,99.0,69.0
2025-11-26T18:27:00Z,98.5,68.5
2025-11-26T20:35:00Z,100.0,76.0
2025-11-26T21:09:00Z,99.5,86.5
2025-11-26T22:10:00Z,98.0,77.5
2025-11-26T23:11:00Z,99.0,106.0
2025-11-28T01:30:00Z,100.0,98.0
2025-11-28T03:36:00Z,100.0,101.0
2025-11-28T06:05:00Z,100.0,94.0
2025-11-28T07:13:00Z,99.0,122.0
2025-11-28T08:18:00Z,99.0,106.0
2025-11-28T13:09:00Z,98.0,93.0
2025-11-28T14:01:00Z,98.0,88.0
2025-11-28T15:15:00Z,99.0,86.0
2025-11-28T16:53:00Z,99.0,92.0
2025-11-28T17:23:00Z,98.0,99.0
2025-11-28T18:02:00Z,98.0,91.5
2025-11-28T19:02:00Z,98.0,91.0
2025-11-28T20:15:00Z,98.5,80.0
2025-11-28T20:46:00Z,98.0,
2025-11-28T21:53:00Z,97.0,99.0
2025-11-28T23:59:00Z,97.0,97.0
2025-11-29T00:55:00Z,100.0,114.0
2025-11-29T01:35:00Z,97.0,125.0
2025-11-29T02:35:00Z,99.0,116.0
2025-11-29T05:42:00Z,98.0,107.0
2025-11-29T07:43:00Z,99.0,120.0
2025-11-29T14:17:00Z,99.0,100.0
2025-11-29T14:47:00Z,99.0,101.0
2025-11-29T16:04:00Z,97.0,93.0
2025-11-29T17:36:00Z,98.0,102.0
2025-11-29T19:13:00Z,100.0,100.0
2025-11-29T20:12:00Z,98.0,
2025-11-29T20:42:00Z,97.0,91.0
2025-11-29T21:12:00Z,98.5,104.0
2025-11-29T22:26:00Z,98.0,103.0
2025-11-30T09:19:00Z,100.0,105.0
2025-11-30T13:13:00Z,98.0,100.0
2025-11-30T14:29:00Z,100.0,100.0
2025-11-30T16:09:00Z,98.0,81.0
2025-11-30T17:25:00Z,98.0,81.0
2025-11-30T18:33:00Z,100.0,90.0
2025-11-30T19:39:00Z,97.0,77.0
2025-11-30T20:09:00Z,100.0,87.0
2025-11-30T21:13:00Z,98.4,76.0
2025-11-30T21:51:00Z,97.8,
2025-12-01T05:13:00Z,100.0,91.0
2025-12-01T15:05:00Z,100.0,83.5
2025-12-01T16:11:00Z,100.0,78.5
2025-12-01T17:21:00Z,100.0,72.0
2025-12-01T18:23:00Z,98.0,73.5
2025-12-01T19:27:00Z,100.0,83.0
2025-12-01T20:27:00Z,97.0,78.0
2025-12-01T20:55:00Z,98.7,
2025-12-01T21:12:00Z,100.0,84.0
2025-12-02T00:44:00Z,97.0,94.0
2025-12-02T13:39:00Z,100.0,83.0
2025-12-02T14:59:00Z,100.0,85.0
2025-12-02T16:01:00Z,99.0,85.0
2025-12-02T18:58:00Z,96.0,68.0
2025-12-02T19:28:00Z,99.0,68.0
2025-12-02T21:53:00Z,97.5,
2025-12-03T06:43:00Z,98.0,88.0
2025-12-03T07:35:00Z,98.0,91.0
2025-12-03T08:09:00Z,98.0,82.5
2025-12-03T09:46:00Z,96.0,81.0
2025-12-03T10:20:00Z,98.0,100.0
2025-12-03T11:25:00Z,100.0,91.0
2025-12-03T12:07:00Z,97.0,94.0
2025-12-03T13:48:00Z,99.0,91.0
2025-12-03T15:10:00Z,97.0,68.0
2025-12-03T16:54:00Z,99.0,73.0
2025-12-03T18:33:00Z,99.0,62.0
2025-12-03T20:34:00Z,99.3,80.0
2025-12-04T01:18:00Z,99.0,110.0
2025-12-04T02:03:00Z,97.0,94.0
2025-12-04T04:11:00Z,98.5,85.0
2025-12-04T05:18:00Z,98.0,102.0
2025-12-04T20:59:00Z,99.0,
2025-12-05T15:44:00Z,98.0,72.0
2025-12-05T16:14:00Z,97.0,71.0
2025-12-05T17:14:00Z,99.0,74.0
2025-12-05T19:41:00Z,100.0,88.0
2025-12-05T21:04:00Z,98.5,76.0
2025-12-05T22:04:00Z,99.0,77.0
2025-12-05T23:19:00Z,98.2,73.0
2025-12-06T06:07:00Z,98.0,99.0
2025-12-06T13:16:00Z,98.0,89.0
2025-12-06T14:13:00Z,98.0,83.5
2025-12-06T15:13:00Z,98.0,79.0
2025-12-06T16:52:00Z,99.0,77.0
2025-12-06T17:22:00Z,98.0,67.0
2025-12-06T18:26:00Z,97.5,74.5
2025-12-06T19:36:00Z,98.0,75.0
2025-12-06T20:13:00Z,98.3,80.5
2025-12-06T21:33:00Z,96.0,72.0
2025-12-06T23:21:00Z,98.0,132.0
2025-12-07T02:50:00Z,99.0,102.0
2025-12-07T03:50:00Z,98.0,96.0
2025-12-07T13:12:00Z,99.0,88.0
2025-12-07T14:43:00Z,98.0,79.0
2025-12-07T16:13:00Z,99.0,74.0
2025-12-07T16:47:00Z,100.0,88.0
2025-12-07T17:17:00Z,100.0,81.0
2025-12-07T20:13:00Z,98.5,71.5
2025-12-07T21:02:00Z,96.9,
2025-12-07T21:13:00Z,98.5,90.5
2025-12-07T22:13:00Z,100.0,101.0
2025-12-07T23:48:00Z,100.0,114.0
2025-12-08T14:11:00Z,97.5,78.0
2025-12-08T15:11:00Z,99.5,74.0
2025-12-08T16:17:00Z,100.0,75.0
2025-12-08T17:51:00Z,99.0,85.0
2025-12-08T19:18:00Z,98.0,75.0
2025-12-08T20:27:00Z,99.0,76.0
2025-12-08T21:01:00Z,97.9,
2025-12-08T21:30:00Z,99.0,68.0
2025-12-09T01:34:00Z,100.0,92.0
2025-12-09T02:59:00Z,99.0,98.0
2025-12-09T10:16:00Z,100.0,84.0
2025-12-09T12:33:00Z,100.0,86.0
2025-12-09T17:30:00Z,98.0,69.0
2025-12-09T18:00:00Z,99.0,70.5
2025-12-09T19:00:00Z,98.0,
2025-12-09T19:31:00Z,98.0,61.0
2025-12-09T20:37:00Z,98.0,70.0
2025-12-09T21:37:00Z,99.0,87.0
2025-12-09T22:53:00Z,98.0,60.0
2025-12-09T23:26:00Z,100.0,82.0
2025-12-09T23:57:00Z,100.0,75.0
2025-12-10T00:08:00Z,98.1,
2025-12-10T06:24:00Z,90.0,103.0
2025-12-10T09:01:00Z,100.0,89.0
2025-12-10T15:49:00Z,100.0,87.0
2025-12-10T16:28:00Z,97.5,79.5
2025-12-10T17:28:00Z,99.0,75.0
2025-12-10T18:28:00Z,98.0,69.0
2025-12-10T18:58:00Z,94.0,76.0
2025-12-10T20:47:00Z,98.9,65.0
2025-12-10T21:47:00Z,98.0,71.0
2025-12-11T08:18:00Z,99.0,95.0
2025-12-11T13:22:00Z,93.0,80.0
2025-12-11T14:48:00Z,98.0,79.0
2025-12-11T15:18:00Z,100.0,76.0
2025-12-11T16:42:00Z,99.0,89.0
2025-12-11T17:44:00Z,96.0,74.0
2025-12-11T18:14:00Z,99.0,75.0
2025-12-11T19:14:00Z,97.0,77.0
2025-12-11T20:09:00Z,100.0,81.0
2025-12-11T21:44:00Z,99.0,69.0
2025-12-11T22:09:00Z,98.0,
2025-12-11T23:03:00Z,97.0,90.0
2025-12-12T03:25:00Z,100.0,109.0
2025-12-12T04:34:00Z,99.0,84.0
2025-12-12T05:14:00Z,97.0,101.0
2025-12-12T06:15:00Z,97.0,100.0
2025-12-12T07:25:00Z,98.0,97.0
2025-12-12T09:19:00Z,97.0,96.0
2025-12-12T15:24:00Z,99.0,78.5
2025-12-12T16:24:00Z,99.0,69.0
2025-12-12T18:08:00Z,97.5,68.0
2025-12-12T20:33:00Z,97.0,77.0
2025-12-12T21:03:00Z,99.5,76.0
2025-12-12T22:03:00Z,100.0,76.0
2025-12-12T23:05:00Z,98.1,58.5
2025-12-13T01:45:00Z,100.0,119.0
2025-12-13T04:10:00Z,97.5,94.0
2025-12-13T11:25:00Z,99.0,91.0
2025-12-13T13:17:00Z,97.0,96.0
2025-12-13T14:22:00Z,97.0,88.0
2025-12-13T15:22:00Z,95.0,80.0
2025-12-13T16:27:00Z,98.0,72.0
2025-12-13T17:18:00Z,99.0,65.0
2025-12-13T17:48:00Z,100.0,67.0
2025-12-13T18:45:00Z,99.0,88.0
2025-12-13T19:15:00Z,100.0,80.5
2025-12-13T20:15:00Z,100.0,74.0
2025-12-13T21:21:00Z,99.0,76.5
2025-12-13T22:36:00Z,98.0,72.0
2025-12-13T23:28:00Z,97.6,
2025-12-14T00:24:00Z,100.0,77.0
2025-12-14T05:56:00Z,98.0,98.0
2025-12-14T09:43:00Z,98.0,107.0
2025-12-14T10:58:00Z,95.0,91.0
2025-12-14T18:48:00Z,100.0,77.0
2025-12-14T20:47:00Z,100.0,80.0
2025-12-14T21:19:00Z,99.0,80.0
2025-12-14T22:08:00Z,99.0,77.5
2025-12-14T23:12:00Z,98.9,85.0
2025-12-15T01:15:00Z,99.0,100.0
2025-12-15T12:13:00Z,100.0,89.0
2025-12-15T14:34:00Z,97.0,87.0
2025-12-15T15:04:00Z,98.0,80.5
2025-12-15T17:41:00Z,98.0,80.0
2025-12-15T18:11:00Z,100.0,79.0
2025-12-15T20:01:00Z,98.7,71.0
2025-12-16T14:38:00Z,99.0,86.0
2025-12-16T16:04:00Z,99.0,82.5
2025-12-16T17:04:00Z,98.0,79.5
2025-12-16T19:11:00Z,98.0,62.0
2025-12-16T20:13:00Z,97.6,68.0
2025-12-17T00:51:00Z,100.0,98.0
2025-12-17T02:02:00Z,96.0,97.0
2025-12-17T04:04:00Z,98.0,100.0
2025-12-17T04:34:00Z,100.0,97.0
2025-12-17T07:28:00Z,88.0,93.0
2025-12-17T08:16:00Z,98.0,89.0
2025-12-17T09:52:00Z,97.0,92.0
2025-12-17T11:44:00Z,99.0,102.0
2025-12-17T21:59:00Z,98.1,
2025-12-18T03:38:00Z,97.0,108.0
2025-12-18T06:35:00Z,100.0,108.0
2025-12-18T07:08:00Z,98.5,93.5
2025-12-18T08:09:00Z,95.0,95.0
2025-12-18T09:09:00Z,97.0,101.0
2025-12-18T14:04:00Z,98.5,85.0
2025-12-18T15:57:00Z,98.0,90.0
2025-12-18T17:06:00Z,98.0,68.0
2025-12-18T17:36:00Z,98.0,70.0
2025-12-18T18:07:00Z,96.5,87.0
2025-12-18T21:05:00Z,98.0,71.0
2025-12-18T22:06:00Z,97.0,79.0
2025-12-18T22:33:00Z,97.3,
2025-12-19T22:12:00Z,97.3,
2025-12-20T01:33:00Z,98.0,92.0
2025-12-20T05:22:00Z,98.0,84.0
2025-12-20T13:35:00Z,100.0,77.0
2025-12-20T14:05:00Z,98.0,78.0
2025-12-20T20:16:00Z,99.5,64.5
2025-12-20T21:16:00Z,99.5,76.0
2025-12-20T22:16:00Z,99.0,48.5
2025-12-20T23:17:00Z,100.0,65.0
2025-12-21T01:02:00Z,100.0,56.0
2025-12-21T02:02:00Z,99.3,71.5
2025-12-21T04:09:00Z,98.0,88.0
2025-12-21T07:18:00Z,93.0,77.0
2025-12-21T08:18:00Z,95.0,87.0
2025-12-21T22:51:00Z,98.0,
2025-12-22T22:09:00Z,97.5,
2025-12-23T21:00:00Z,97.0,
2025-12-24T21:59:00Z,97.8,
2025-12-25T19:29:00Z,97.0,72.0
2025-12-25T21:03:00Z,97.0,73.0
2025-12-25T22:13:00Z,98.0,70.0
2025-12-26T00:14:00Z,100.0,98.0
2025-12-26T02:11:00Z,99.0,89.0
2025-12-26T13:44:00Z,99.0,82.0
2025-12-26T17:47:00Z,99.0,83.0
2025-12-26T18:45:00Z,99.0,83.0
2025-12-26T19:36:00Z,98.0,81.0
2025-12-26T20:48:00Z,99.0,74.0
2025-12-26T21:18:00Z,98.0,75.0
2025-12-26T21:34:00Z,97.7,74.0
2025-12-27T00:29:00Z,99.0,77.0
2025-12-27T06:08:00Z,100.0,89.0
2025-12-27T06:40:00Z,100.0,
2025-12-27T21:49:00Z,97.9,
2025-12-28T11:39:00Z,97.0,99.0
2025-12-28T12:24:00Z,100.0,97.0
2025-12-28T14:02:00Z,99.0,72.0
2025-12-28T15:03:00Z,97.0,69.0
2025-12-28T19:37:00Z,98.0,88.0
2025-12-28T20:07:00Z,99.0,70.0
2025-12-28T21:08:00Z,95.0,63.0
2025-12-28T22:31:00Z,98.3,78.0
2025-12-29T01:52:00Z,100.0,101.0
2025-12-29T22:35:00Z,97.6,
2025-12-30T20:54:00Z,97.7,
2025-12-31T14:57:00Z,97.0,83.0
2025-12-31T15:27:00Z,98.0,78.0
2025-12-31T15:57:00Z,99.0,73.0
2025-12-31T16:27:00Z,100.0,70.0
2025-12-31T17:46:00Z,100.0,88.0
2025-12-31T19:46:00Z,99.0,73.0
2025-12-31T20:17:00Z,99.0,78.0
2025-12-31T20:54:00Z,97.0,77.0
2025-12-31T21:50:00Z,97.6,69.0
2025-12-31T23:11:00Z,100.0,95.0
2026-01-01T11:24:00Z,99.0,87.0
2026-01-01T17:16:00Z,98.0,70.0
2026-01-01T18:18:00Z,97.0,68.0
2026-01-01T20:57:00Z,100.0,64.0
2026-01-01T21:09:00Z,98.2,
2026-01-02T09:52:00Z,98.0,86.0
2026-01-02T10:36:00Z,97.0,76.0
2026-01-02T12:40:00Z,98.0,81.0
2026-01-02T18:08:00Z,99.0,81.0
2026-01-02T19:38:00Z,97.0,77.0
2026-01-02T20:32:00Z,99.0,77.0
2026-01-02T21:02:00Z,98.2,77.0
2026-01-02T21:37:00Z,98.5,
2026-01-02T22:12:00Z,100.0,72.5
2026-01-02T23:48:00Z,100.0,99.0
2026-01-03T03:30:00Z,98.0,97.0
2026-01-03T04:48:00Z,97.0,92.0
2026-01-03T09:31:00Z,99.0,88.0
2026-01-03T12:34:00Z,98.0,92.0
2026-01-03T16:10:00Z,98.5,85.0
2026-01-03T17:10:00Z,100.0,78.0
2026-01-03T17:55:00Z,100.0,75.0
2026-01-03T18:25:00Z,100.0,80.5
2026-01-03T18:55:00Z,100.0,
2026-01-03T19:26:00Z,100.0,76.0
2026-01-03T20:26:00Z,100.0,78.0
2026-01-03T21:29:00Z,97.0,72.0
2026-01-03T22:30:00Z,100.0,74.0
2026-01-04T00:09:00Z,100.0,98.0
2026-01-04T15:21:00Z,100.0,80.0
2026-01-04T16:21:00Z,98.5,76.0
2026-01-04T17:21:00Z,100.0,72.0
2026-01-04T18:34:00Z,99.0,84.0
2026-01-04T19:04:00Z,98.0,77.0
2026-01-04T20:05:00Z,99.0,68.5
2026-01-04T21:05:00Z,100.0,80.0
2026-01-04T22:22:00Z,100.0,67.0
2026-01-05T00:47:00Z,99.0,108.0
2026-01-05T03:14:00Z,97.0,95.0
2026-01-05T05:39:00Z,98.0,95.0
2026-01-05T09:55:00Z,95.0,94.0
2026-01-05T12:38:00Z,100.0,80.0
2026-01-05T15:43:00Z,99.0,65.0
2026-01-05T16:13:00Z,100.0,69.0
2026-01-05T17:14:00Z,100.0,73.5
2026-01-05T18:15:00Z,100.0,76.0
2026-01-05T18:45:00Z,100.0,81.0
2026-01-05T19:17:00Z,100.0,71.5
2026-01-05T20:20:00Z,100.0,65.0
2026-01-05T22:07:00Z,98.0,82.0
2026-01-05T22:39:00Z,100.0,90.0
2026-01-06T00:46:00Z,99.0,100.0
2026-01-06T10:57:00Z,98.0,99.0
2026-01-06T11:55:00Z,94.0,91.0
2026-01-06T12:37:00Z,97.0,95.0
2026-01-07T07:34:00Z,97.0,92.0
2026-01-07T08:48:00Z,97.0,102.0
2026-01-07T13:08:00Z,99.0,82.0
2026-01-07T14:08:00Z,99.0,79.0
2026-01-07T15:54:00Z,100.0,69.0
2026-01-07T16:24:00Z,100.0,71.0
2026-01-07T17:33:00Z,98.0,59.0
2026-01-07T18:33:00Z,100.0,88.0
2026-01-07T19:08:00Z,98.5,82.5
2026-01-07T20:08:00Z,97.0,76.0
2026-01-07T21:08:00Z,99.0,71.5
2026-01-07T22:08:00Z,100.0,70.0
2026-01-07T22:50:00Z,100.0,69.0
2026-01-07T23:50:00Z,100.0,65.0
2026-01-08T07:30:00Z,97.0,96.0
