time,total_h,deep_h,rem_h,light_h,awake_h,duration_h,source,performance_pct,efficiency_pct
2025-10-01T15:05:00Z,2.65,,,,,2.792,health_connect,,
2025-10-02T16:23:00Z,4.267,1.05,0.067,3.15,0.95,5.233,health_connect,,
2025-10-02T21:40:00Z,0.7,,,,,1.333,health_connect,,
2025-10-04T16:57:30Z,4.017,0.767,0.817,2.433,0.767,4.8,health_connect,,
2025-10-05T15:35:30Z,4.45,1.017,0.733,2.683,0.633,5.083,health_connect,,
2025-10-06T17:05:30Z,2.167,,,,,2.167,health_connect,,
2025-10-06T20:20:00Z,2.0,,,,,2.092,health_connect,,
2025-10-07T17:36:30Z,1.283,,,,,1.292,health_connect,,
2025-10-07T21:01:30Z,1.6,,,,,1.6,health_connect,,
2025-10-08T16:00:00Z,6.117,1.667,1.117,3.333,1.183,7.308,health_connect,,
2025-10-10T15:44:00Z,5.633,1.4,1.417,2.817,0.567,6.208,health_connect,,
2025-10-11T15:39:30Z,3.733,0.9,0.417,2.4,0.35,4.1,health_connect,,
2025-10-12T14:37:30Z,3.167,0.95,0.683,1.517,0.167,3.333,health_connect,,
2025-10-14T14:47:00Z,1.167,,,,,1.175,health_connect,,
2025-10-15T17:04:30Z,4.667,1.233,1.017,2.417,0.533,5.208,health_connect,,
2025-10-16T17:57:00Z,2.683,,,,,2.908,health_connect,,
2025-10-17T17:38:00Z,2.033,,,,,2.242,health_connect,,
2025-10-18T14:55:00Z,1.267,,,,,1.475,health_connect,,
2025-10-18T17:35:00Z,2.65,0.4,0.517,1.717,1.05,3.708,health_connect,,
2025-10-20T16:34:00Z,4.067,1.5,0.717,1.833,0.15,4.225,health_connect,,
2025-10-23T16:07:00Z,2.517,0.8,0.083,1.617,0.867,3.383,health_connect,,
2025-10-24T15:24:00Z,2.133,,,,,2.267,health_connect,,
2025-10-25T15:19:30Z,3.917,0.867,0.95,2.1,0.433,4.358,health_connect,,
2025-10-25T22:43:30Z,1.617,,,,,1.617,health_connect,,
2025-10-26T18:11:30Z,1.9,,,,,1.9,health_connect,,
2025-10-27T16:01:30Z,4.283,1.15,1.133,1.983,0.633,4.917,health_connect,,
2025-10-28T13:17:00Z,2.117,,,,,2.3,health_connect,,
2025-11-01T15:53:30Z,2.683,0.65,0.4,1.617,0.417,3.1,health_connect,,
2025-11-14T13:01:00Z,6.517,,1.4,,2.783,9.313,health_connect,,
2025-11-16T15:45:39Z,5.6,,1.033,,1.417,7.024,health_connect,,
2025-11-17T15:36:25Z,4.95,,0.983,,2.033,7.008,health_connect,,
2025-11-30T16:54:21Z,3.101,1.367,0.067,1.667,1.851,4.952,health_connect,,
2025-11-30T16:54:21Z,3.1,1.367,0.067,1.667,1.85,4.952,whoop,3.0,62.0
2025-12-01T15:39:22Z,3.016,1.276,0.502,1.238,2.251,5.267,health_connect,,
2025-12-01T15:39:22Z,3.0,1.267,0.5,1.233,2.267,5.267,whoop,1.0,57.0
2025-12-02T17:57:53Z,2.77,0.909,0.367,1.495,1.159,3.929,health_connect,,
2025-12-02T17:57:53Z,2.767,0.9,0.367,1.5,1.15,3.929,whoop,18.0,70.0
2025-12-03T14:03:25Z,4.743,1.834,0.909,2.0,1.78,6.523,health_connect,,
2025-12-03T14:03:25Z,4.733,1.833,0.9,2.0,1.783,6.523,whoop,35.0,73.0
2025-12-04T14:16:56Z,5.183,,0.483,2.0,2.017,7.201,health_connect,,
2025-12-04T14:16:56Z,4.967,1.933,0.783,2.25,1.733,6.701,whoop,46.0,74.0
2025-12-05T14:51:58Z,7.19,1.834,2.22,3.136,1.475,8.665,health_connect,,
2025-12-05T14:51:58Z,7.183,1.833,2.217,3.133,1.467,8.665,whoop,72.0,82.0
2025-12-06T13:13:30Z,6.583,,1.183,2.833,1.183,7.777,health_connect,,
2025-12-06T13:13:30Z,6.05,2.467,1.433,2.15,1.567,7.619,whoop,63.0,79.0
2025-12-07T13:11:02Z,6.382,2.085,1.776,2.521,1.477,7.859,health_connect,,
2025-12-07T13:11:02Z,6.367,2.083,1.767,2.517,1.483,7.859,whoop,71.0,81.0
2025-12-08T13:11:04Z,6.031,1.867,1.35,2.813,1.817,7.848,health_connect,,
2025-12-08T13:11:04Z,6.017,1.867,1.35,2.8,1.817,7.848,whoop,66.0,76.0
2025-12-09T15:46:06Z,6.586,2.375,1.912,2.298,1.786,8.371,health_connect,,
2025-12-09T15:46:06Z,6.583,2.367,1.9,2.317,1.783,8.371,whoop,55.0,78.0
2025-12-10T14:18:08Z,5.449,1.859,1.394,2.196,1.218,6.667,health_connect,,
2025-12-10T14:18:08Z,5.433,1.85,1.383,2.2,1.233,6.667,whoop,59.0,81.0
2025-12-11T13:45:40Z,6.283,1.959,1.276,3.048,2.117,8.4,health_connect,,
2025-12-11T13:45:40Z,6.267,1.95,1.267,3.05,2.133,8.4,whoop,62.0,74.0
2025-12-12T15:21:42Z,5.922,1.7,1.52,2.702,2.412,8.334,health_connect,,
2025-12-12T15:21:42Z,5.917,1.7,1.517,2.7,2.417,8.334,whoop,52.0,71.0
2025-12-13T14:54:45Z,6.596,1.742,2.019,2.835,1.969,8.566,health_connect,,
2025-12-13T14:54:45Z,6.583,1.733,2.017,2.833,1.967,8.566,whoop,71.0,77.0
2025-12-14T15:16:47Z,5.75,2.842,0.467,2.441,2.858,8.608,health_connect,,
2025-12-14T15:16:47Z,5.733,2.833,0.467,2.433,2.867,8.608,whoop,52.0,66.0
2025-12-15T14:32:48Z,4.599,2.034,0.984,1.581,0.959,5.558,health_connect,,
2025-12-15T14:32:48Z,4.583,2.033,0.983,1.567,0.967,5.558,whoop,45.0,82.0
2025-12-16T14:02:20Z,5.499,1.526,1.042,2.932,0.992,6.491,health_connect,,
2025-12-16T14:02:20Z,5.483,1.517,1.033,2.933,1.0,6.491,whoop,63.0,84.0
2025-12-17T15:40:22Z,5.074,1.75,1.117,2.207,1.242,6.316,health_connect,,
2025-12-17T15:40:22Z,5.067,1.75,1.117,2.2,1.233,6.316,whoop,52.0,80.0
2025-12-18T15:00:54Z,5.531,2.55,1.267,1.713,2.009,7.54,health_connect,,
2025-12-18T15:00:54Z,5.517,2.55,1.267,1.7,2.017,7.54,whoop,53.0,73.0
2025-12-19T18:34:00Z,2.483,1.183,0.204,1.096,1.158,3.642,health_connect,,
2025-12-19T18:34:00Z,2.483,1.183,0.2,1.1,1.15,3.642,whoop,9.0,68.0
2025-12-20T14:16:02Z,9.14,2.417,3.051,3.671,2.913,12.053,health_connect,,
2025-12-20T14:16:02Z,9.133,2.417,3.05,3.667,2.917,12.053,whoop,63.0,75.0
2025-12-21T18:08:34Z,3.717,,,3.717,0.983,4.709,health_connect,,
2025-12-21T18:08:34Z,3.75,1.0,1.517,1.233,0.95,4.709,whoop,40.0,80.0
2025-12-22T14:04:06Z,6.004,2.1,1.27,2.633,2.079,8.083,health_connect,,
2025-12-22T14:04:06Z,6.0,2.1,1.267,2.633,2.067,8.083,whoop,52.0,74.0
2025-12-23T14:26:38Z,5.561,1.376,1.842,2.343,1.001,6.561,health_connect,,
2025-12-23T14:26:38Z,5.55,1.367,1.833,2.35,1.0,6.561,whoop,62.0,84.0
2025-12-24T14:03:39Z,5.291,1.767,1.841,1.683,2.643,7.934,health_connect,,
2025-12-24T14:03:39Z,5.283,1.767,1.833,1.683,2.65,7.934,whoop,46.0,66.0
2025-12-25T16:41:41Z,4.826,1.6,0.726,2.5,1.133,5.959,health_connect,,
2025-12-25T16:41:41Z,4.817,1.6,0.717,2.5,1.133,5.959,whoop,48.0,80.0
2025-12-26T14:36:13Z,4.767,,,4.767,2.2,6.968,health_connect,,
2025-12-26T14:36:13Z,4.7,1.783,1.05,1.867,2.267,6.968,whoop,36.0,67.0
2025-12-27T15:09:45Z,4.908,1.475,0.976,2.457,1.751,6.659,health_connect,,
2025-12-27T15:09:45Z,4.9,1.467,0.967,2.467,1.75,6.659,whoop,42.0,73.0
2025-12-28T13:02:47Z,6.867,,,6.867,3.033,9.941,health_connect,,
2025-12-28T13:02:47Z,6.567,2.167,1.483,2.917,2.917,9.484,whoop,58.0,69.0
2025-12-29T14:31:49Z,5.665,1.842,1.534,2.289,2.392,8.057,health_connect,,
2025-12-29T14:31:49Z,5.65,1.833,1.533,2.283,2.4,8.057,whoop,56.0,70.0
2025-12-30T14:51:50Z,5.283,,0.133,1.133,1.783,7.077,health_connect,,
2025-12-30T14:51:50Z,4.667,1.533,1.117,2.017,1.367,6.046,whoop,45.0,77.0
2025-12-31T14:48:22Z,5.619,1.767,1.525,2.327,1.417,7.036,health_connect,,
2025-12-31T14:48:22Z,5.617,1.767,1.517,2.333,1.417,7.036,whoop,66.0,79.0
2026-01-01T14:00:54Z,6.019,2.059,2.143,1.817,1.132,7.151,health_connect,,
2026-01-01T14:00:54Z,6.017,2.05,2.133,1.833,1.133,7.151,whoop,73.0,84.0
2026-01-02T15:47:26Z,4.862,1.809,1.308,1.744,0.975,5.837,health_connect,,
2026-01-02T15:47:26Z,4.85,1.8,1.3,1.75,0.983,5.837,whoop,55.0,83.0
2026-01-09T13:57:30Z,5.942,1.025,0.9,4.017,1.092,7.033,health_connect,,
2026-01-10T13:28:00Z,6.333,1.45,0.433,4.433,2.133,8.475,health_connect,,
2026-01-11T12:23:30Z,7.225,1.283,1.283,4.658,2.292,9.517,health_connect,,
2026-01-12T14:40:00Z,5.892,1.525,0.717,3.65,0.842,6.733,health_connect,,
2026-01-13T15:27:00Z,5.517,1.083,0.683,3.733,1.067,6.592,health_connect,,
2026-01-14T12:00:30Z,4.842,1.3,0.525,3.017,1.358,6.2,health_connect,,
2026-01-14T18:36:00Z,2.85,0.6,0.5,1.75,0.55,3.4,health_connect,,
2026-01-15T13:09:00Z,2.975,0.658,0.117,2.2,0.608,3.583,health_connect,,
2026-01-20T14:07:30Z,5.333,1.067,0.75,3.5,0.967,6.3,health_connect,,
2026-01-21T13:53:00Z,5.133,1.15,1.083,2.883,0.95,6.092,health_connect,,
2026-01-22T13:45:00Z,7.992,1.275,2.283,4.433,1.675,9.667,health_connect,,
2026-01-23T15:41:30Z,5.317,1.467,0.617,3.233,0.983,6.3,health_connect,,
2026-01-24T15:20:30Z,5.942,1.492,0.925,3.525,0.842,6.783,health_connect,,
2026-01-25T16:31:00Z,5.183,,,,,5.471,health_connect,,
2026-01-26T12:40:30Z,6.983,1.767,0.933,4.267,2.517,9.5,health_connect,,
2026-01-27T13:14:30Z,7.142,1.542,1.308,4.292,1.442,8.583,health_connect,,
2026-01-28T15:17:00Z,4.717,1.167,0.567,2.967,1.35,6.067,health_connect,,
2026-01-29T14:41:00Z,5.808,1.275,0.708,3.825,1.225,7.033,health_connect,,
2026-01-30T14:52:30Z,4.975,1.575,0.55,2.85,0.442,5.417,health_connect,,
2026-01-31T13:18:00Z,6.858,1.417,0.792,4.65,2.025,8.883,health_connect,,
2026-02-01T08:02:30Z,1.883,,,,,1.892,health_connect,,
2026-02-01T14:12:00Z,2.583,,,,,2.783,health_connect,,
2026-02-01T18:10:30Z,3.725,0.708,0.767,2.25,0.625,4.35,health_connect,,
2026-02-02T13:03:30Z,5.542,1.442,0.45,3.65,1.492,7.033,health_connect,,
2026-02-04T15:02:30Z,5.617,0.817,0.917,3.867,0.75,6.367,health_connect,,
2026-02-04T21:51:00Z,0.767,,,,,0.967,health_connect,,
2026-02-05T14:38:30Z,5.1,1.283,0.383,3.417,0.783,5.883,health_connect,,
2026-02-06T13:41:30Z,5.842,1.283,0.433,4.125,1.308,7.15,health_connect,,
2026-02-06T21:00:00Z,1.067,,,,,1.25,health_connect,,
2026-02-07T14:23:00Z,4.017,1.25,,2.75,0.6,4.617,health_connect,,
2026-02-07T20:50:30Z,3.267,0.4,0.967,1.883,0.45,3.717,health_connect,,
2026-02-08T13:38:00Z,9.733,1.867,2.283,5.567,1.367,11.1,health_connect,,
2026-02-09T15:03:00Z,5.9,1.733,0.833,3.317,0.983,6.892,health_connect,,
2026-02-09T22:01:00Z,0.817,,,,,1.317,health_connect,,
2026-02-10T17:19:30Z,5.167,1.317,0.683,3.15,1.017,6.183,health_connect,,
2026-02-11T15:26:00Z,5.725,1.292,0.817,3.617,1.108,6.833,health_connect,,
2026-02-12T14:47:30Z,5.333,1.617,0.317,3.383,0.833,6.167,health_connect,,
2026-02-13T08:18:30Z,1.05,,,,,1.058,health_connect,,
2026-02-13T15:47:30Z,6.392,1.358,0.917,4.117,1.775,8.167,health_connect,,
2026-02-14T13:37:00Z,9.892,1.967,1.525,6.4,1.742,11.633,health_connect,,
2026-02-15T14:25:00Z,5.783,1.067,0.383,4.317,1.0,6.783,health_connect,,
2026-02-16T15:06:00Z,6.383,1.133,0.55,4.683,0.917,7.317,health_connect,,
2026-02-17T16:23:30Z,2.883,,,,,2.883,health_connect,,
2026-02-18T14:30:00Z,6.017,1.117,0.567,4.333,1.317,7.342,health_connect,,
2026-02-20T14:48:30Z,6.758,1.483,1.317,3.958,0.958,7.717,health_connect,,
2026-02-21T17:20:30Z,2.433,,,,,2.433,health_connect,,
2026-02-22T14:05:00Z,3.317,0.917,0.35,2.033,0.833,4.158,health_connect,,
2026-02-22T19:59:00Z,1.15,,,,,1.358,health_connect,,
2026-02-23T13:50:30Z,5.4,1.367,0.35,3.667,1.267,6.667,health_connect,,
2026-02-25T15:04:00Z,3.133,1.117,0.05,1.967,0.533,3.675,health_connect,,
2026-02-26T13:24:00Z,6.317,1.3,0.767,4.25,0.883,7.208,health_connect,,
2026-02-26T22:18:00Z,1.7,,,,,2.675,health_connect,,
2026-02-27T14:29:30Z,7.7,1.65,2.0,4.033,0.767,8.467,health_connect,,
2026-02-28T15:50:30Z,6.192,1.3,1.5,3.392,0.775,6.967,health_connect,,
2026-03-01T15:20:00Z,3.95,1.2,0.667,2.067,0.433,4.383,health_connect,,
2026-03-02T15:16:30Z,7.05,1.333,1.833,3.867,0.6,7.65,health_connect,,
2026-03-04T13:43:00Z,5.383,1.417,1.35,2.617,0.283,5.667,health_connect,,
2026-03-05T15:26:30Z,2.2,,,,,2.2,health_connect,,
2026-03-06T14:04:30Z,7.1,1.283,1.717,4.083,0.6,7.7,health_connect,,
2026-03-07T12:57:30Z,9.067,1.867,1.967,5.233,0.983,10.05,health_connect,,
2026-03-08T14:36:00Z,7.625,1.142,1.408,5.075,1.475,9.1,health_connect,,
